,Background...Carnivore.Rho,Background...Carnivore.P,Background...Carnivore.p.adj
NME4,1.2129771341398,0.225138562897597,0.443174227899522
DECR2,1.69013310176807,0.0910024933295469,0.257073923012661
STUB1,0.0861960874867676,0.931310540867114,0.967320494711726
RHBDL1,-1.23247837736091,0.217770438901421,0.434298950896641
MEFV,4.06879623913324,4.72566507370306e-05,0.00164871985413626
CRYM,0.836268925341463,0.403003630680165,0.624493795290251
CAPN15,-1.31819127586286,0.187439625238542,0.397984982308946
AQP8,0.918245804031752,0.358490193617171,0.585554751403585
USP31,-2.93667902938587,0.0033174727010613,0.0305292760133775
TOX3,-1.17514270256672,0.239937628889448,0.460490379784381
MAZ,NA,NA,NA
SLC6A2,-1.65268760411118,0.0983944584885152,0.270597244790361
KNOP1,1.36316078296601,0.172831843856143,0.380564128871697
MGA,3.72871269774033,0.000192460424311471,0.00431944388115163
AQP9,3.03852659922837,0.00237738116199445,0.0246149941566594
CSK,0.715794499252064,0.474118249486373,0.682366623904277
MTFMT,2.27554805822228,0.0228730731785357,0.109638793502943
RASL12,-0.7540739028639,0.450804846828055,0.6646858037411
CTSH,-2.12309821765062,0.0337456223529141,0.139404649263948
CEMIP,-4.34100641157132,1.41831584206044e-05,0.000743108547632853
EHD4,-0.0514400318909019,0.958974886145281,0.980559320207167
GABPB1,NA,NA,NA
SCG3,3.13998538610994,0.00168956262815883,0.0193790642560063
DNAJC17,1.41557976568849,0.156898579052924,0.358553789242982
RHOV,-0.996781324138163,0.318870665305436,0.547844482671534
VPS18,0.852233587151305,0.394084458406672,0.616276978782421
OIP5,0.91641020745556,0.359451783562305,0.586297480141705
EXTL3,1.02684964674893,0.304491267613934,0.533329666990183
AGO2,NA,NA,NA
PAG1,-0.723175300347106,0.469572191530184,0.6789818283062
TG,-1.91789906410209,0.0551238109424674,0.188764081318826
BRF2,-0.839958935947917,0.400931411023691,0.622979501502842
ZFAND1,0.719533268903192,0.471812411350788,0.680712741839472
RP1,0.498290223323471,0.618279497783006,0.78933879868716
RIPK2,-0.260223991864954,0.794690998754699,0.894966952964977
CPQ,3.36413984984497,0.000767826249144528,0.0110169878896816
DECR1,2.12904856919465,0.0332502422347713,0.137812539273499
SFRP1,3.61839068100384,0.000296440668203727,0.00573863540952449
PLAT,1.60180622935343,0.109198465124603,0.288139583613888
DKK4,3.61831279742368,0.000296529873857853,0.00573863540952449
EIF3E,NA,NA,NA
EMC2,NA,NA,NA
CHRAC1,-0.145367247506788,0.8844209226509,0.945924076824869
GML,-0.509195741370942,0.610615027837955,0.784086487626666
UBR5,3.02435290094244,0.00249165606906917,0.0252813983202383
PYCR3,-1.96796738909678,0.0490717900345001,0.175479787574026
MTMR9,0.353660097609722,0.723593629824279,0.854123354397337
DCTN6,-0.25443195240478,0.799161868517068,0.896810336181745
GSR,0.764368243824946,0.44464782752613,0.659645755969851
PPP2CB,NA,NA,NA
KCTD9,-0.995334397972067,0.319573653230389,0.548189484785006
CNOT3,-0.523736520351005,0.600461810839045,0.777503164521375
EXOSC5,-0.7254840249719,0.468155141774817,0.678379436301062
PAF1,1.38301903144439,0.166659030488146,0.371572917158434
MAN2B1,5.67821488247749,1.36107667047527e-08,7.77227870917868e-06
TULP2,1.02546481163026,0.305143920673489,0.533989219417651
DHDH,4.03826821639992,5.38472634558183e-05,0.00179933622352253
ECH1,3.23823846157887,0.00120270237012974,0.015159292153932
HNRNPL,NA,NA,NA
KCNA7,-0.283707695722182,0.77663439663589,0.885185433352072
RELB,0.951108085409908,0.341549510710559,0.569613645665709
CLASRP,0.465929476924435,0.641265981050243,0.805237290776826
LIN7B,NA,NA,NA
PPP1R37,2.33012600077489,0.0197994925805062,0.0988970688304198
FCGRT,2.52596352143531,0.0115381461112223,0.0689785894814064
CKM,1.8647059748702,0.0622226288250805,0.204110311876687
PEX11G,0.756165195205795,0.44955015746477,0.663579632649234
SLC17A7,-1.76127169528033,0.0781924283538544,0.234079144964545
RNASEH2A,1.06681075919347,0.286057299102093,0.513204613188975
SF3A2,1.94023543294242,0.0523510841693053,0.182518723082273
AMH,0.112215463940829,0.910652568161078,0.95832337234503
DKKL1,-1.5821459451688,0.113616257005151,0.294735464887238
RETN,1.3515641960517,0.176514770526976,0.38500908100002
RSPH6A,-0.432420912757492,0.665435521414896,0.81916937662839
TBC1D17,2.02574738234608,0.0427906784461657,0.161913294362102
TLE5,NA,NA,NA
SGTA,1.51732878626155,0.129183693823228,0.319443381683914
C19orf44,1.86073656460099,0.062781387583171,0.205226896758292
SLC1A6,1.22116325705228,0.222024212926241,0.439171019438553
FBL,-0.117281384872801,0.906637075939517,0.955836900434867
EBI3,0.897033443792141,0.369701071454306,0.596091127718608
TBCB,0.894742700785764,0.370924646705708,0.597364668792303
FSD1,1.88096162619848,0.0599771390607966,0.199883918452393
POLR2I,NA,NA,NA
APLP1,-0.381835656378729,0.70258326908186,0.841501940600045
TGFB1,-0.597252424011101,0.550338863201041,0.740106969375583
DMAC2,2.97674924025198,0.00291322179676292,0.0279504410775637
PLIN3,1.75339732502266,0.0795338298584642,0.236821821699352
CD79A,2.16592154013273,0.0303171830003232,0.130400309146413
LIM2,-0.953091186432837,0.340543871302223,0.56879745757006
NKG7,-3.60977270501958,0.000306465430500495,0.00587092845811293
ICAM5,-1.34711162168353,0.177944285729767,0.387004371495301
CDC37,-0.906386807574459,0.364731153001811,0.591166756572536
RABAC1,0.996723170143808,0.318898899835335,0.547844482671534
CNFN,-1.28286596852622,0.199539037420277,0.413515505194143
DBP,1.86605868348953,0.0620331556486315,0.203596273962217
EPOR,0.829719861597888,0.406697189230155,0.62748877841718
RASIP1,1.41473006188414,0.157147656725481,0.358812254799705
WDR83OS,NA,NA,NA
GCDH,3.5324909390743,0.000411664333118608,0.00722309985659802
DNASE2,2.4731251432441,0.013393723285979,0.0763462536206467
LENG1,-0.394402612101908,0.693283815586965,0.835932061180434
RPL18A,NA,NA,NA
SLC5A5,1.51887380665892,0.128794263331063,0.318742484810599
KCNN1,0.763555082780877,0.445132425244697,0.659986475844552
ARRDC2,3.06398644728519,0.00218408804194968,0.0232264016172541
PIK3R2,1.1447720758527,0.252303585552831,0.473806884088007
COMP,0.953214449242912,0.340481426859596,0.56879745757006
TMEM147,NA,NA,NA
FKBP8,1.76235216056323,0.0780098160842385,0.233718590248793
ERF,0.521902303128757,0.601738354659182,0.778533199468135
GSK3A,0.301040856026743,0.763383340096545,0.878145500336064
SIPA1L3,-0.069428351435754,0.944648662180638,0.973465148131025
CADM4,-1.33273320987976,0.18261937080303,0.392506001483287
PON1,1.75468656776544,0.0793129348485871,0.236445004226448
HGF,0.750599773452164,0.452893557534406,0.666551866951635
UBE2D4,-0.81526555349925,0.414920321675707,0.63423719104393
WNT16,0.276066813653703,0.782496749397278,0.888231570973569
CPA2,2.18664126400664,0.0287687225221304,0.126650169002666
CPA4,1.01993368182612,0.307759914125311,0.536741571410613
GTPBP10,0.529959968783354,0.596139686145495,0.77434126373462
BET1,0.0853563252607627,0.931978113786535,0.967368311416543
NAMPT,0.634386979516207,0.525828304824958,0.721628202943588
ITGB8,1.703828993193,0.0884130397175934,0.252846496430858
SP4,1.67238417308627,0.0944485909913496,0.263004344951282
CBLL1,-0.385007512294251,0.70023184975903,0.8400376725817
MPP6,0.986625292837604,0.323826366132352,0.553024084898601
NPVF,1.78972891887591,0.0734975010323111,0.226147313898683
CAV2,-2.18092773702455,0.0291887617885993,0.127667685499937
HOXA2,2.18704564378442,0.0287391920994985,0.126619171286305
LFNG,-3.4867604918139,0.00048890899218228,0.00818677562967142
HOXA5,NA,NA,NA
HOXA6,-0.380825692829063,0.703332593173525,0.841905126854823
TSPAN12,-0.520117386806483,0.602981760744854,0.779423771711542
CHN2,0.321766084609695,0.747629909529528,0.867452330380545
ABHD11,5.36327588253316,8.17260366686865e-08,2.10105596207287e-05
FKBP14,2.1984547545602,0.027916715452677,0.124027851202391
STX1A,1.11939277789752,0.262972610670144,0.48710509320608
NOD1,-2.21730076016149,0.0266025459907474,0.120373901874353
SNX8,-3.07087900702506,0.00213429619098654,0.0228506636537725
WASL,1.90940938591681,0.0562093009336337,0.191195307473978
HYAL4,0.342016816944015,0.73233823652052,0.858418784626585
AIMP2,-1.05873155449405,0.289722052960376,0.517220765803772
MOSPD3,0.346657175882099,0.728848886097881,0.856762093515778
PCOLCE,1.96835073823546,0.0490276957673153,0.175363810954596
RBM28,1.42337608677832,0.154627160854382,0.355741832583743
SERPINE1,1.58101754673,0.113874025767491,0.295208682295606
PLOD3,0.257034133788333,0.797152423092261,0.896073931826144
RPA3,2.16698715578412,0.0302358335083451,0.130300920783694
FIS1,0.520139413220675,0.602966409689117,0.779423771711542
GLCCI1,-1.46289220823279,0.143496876412362,0.339805122931133
ZNF862,2.01062995929735,0.0443645571383012,0.165494876132135
MEST,-0.129171192659455,0.897222190143976,0.951582033657425
RARRES2,1.32837903818814,0.184052920754327,0.394015260689378
YAE1,0.626861467516779,0.530750047246525,0.725423464058526
GIMAP2,NA,NA,NA
PSMA2,NA,NA,NA
MRPL32,0.354562545387313,0.722917339790529,0.853526070856641
COA1,2.02435902445732,0.0429332245682161,0.162271591442371
AEBP1,-2.50688402702914,0.0121800667402713,0.0714320060738919
MYL7,-1.01364688351955,0.310751277888504,0.53902029825925
BCL7B,1.56006500406278,0.11874452055999,0.303305682786698
YKT6,-1.86903488113111,0.0616179616494036,0.202879196260583
CLIP2,-0.132356519201673,0.894702304685233,0.950935455732076
ZNF688,0.111927442309536,0.910880937499711,0.958429547070405
CHMP5,NA,NA,NA
FKTN,1.94194367572931,0.05214391925448,0.182049712985748
SEC61B,NA,NA,NA
C5,-0.185753544627252,0.852638036414734,0.928192148958832
TNFSF8,2.49297583589053,0.0126677466964679,0.0735790908875697
AK1,1.10050000025167,0.271114329513578,0.496861203277961
PLGRKT,4.06176390188663,4.87033202280904e-05,0.00168348645981246
EDF1,NA,NA,NA
SETX,-3.54343696751662,0.000394947709568642,0.00699508681835532
VIM,-2.0989888123338,0.0358178869606993,0.144502459746363
BLNK,-0.283839697484488,0.776533230895631,0.885137218994664
CYP26A1,1.4492359302471,0.147271706628941,0.345749360277812
ATE1,-2.08330602251187,0.0372233381360763,0.147958587246149
CDH23,-0.774393643419958,0.438698041526099,0.654974946156585
ACTA2,-2.41469712548207,0.0157482987977147,0.0851824348997249
SFXN3,1.13030148103584,0.258349210721554,0.481312096610114
FBXL15,1.74644376638064,0.0807338704796968,0.239352367981704
PITRM1,-0.639932519647192,0.522216470965564,0.71936323505947
PPIF,-0.486596322354644,0.62654443028049,0.794916351512634
TBC1D12,3.67262063008012,0.000240075760197902,0.00502088902099563
MPO,2.17119840364481,0.0299161779843905,0.129378650661858
ST6GALNAC2,1.59861585729253,0.109905984093376,0.289330581724806
DHX33,-1.3950782884462,0.162992232603118,0.366666306900914
UTP18,2.11811270704637,0.0341655236223,0.140214786765427
P2RX5,-1.01268639596386,0.311209977866887,0.539629201704841
CRYBA1,-1.50895206870872,0.131311032133549,0.322845649148491
NUFIP2,0.820098789215486,0.412159792416217,0.631788280685068
RPL19,-2.60523468318324,0.00918113495177566,0.0600769043820063
CSF3,2.96325406976504,0.00304405198861731,0.0286813985106985
SUPT4H1,NA,NA,NA
WNT3,NA,NA,NA
SHPK,0.354941580275882,0.722633357356511,0.853435720303593
TAX1BP3,NA,NA,NA
P2RX1,1.24052210695572,0.214782342575177,0.430492467253784
KRT37,NA,NA,NA
RPS6KB1,0.685439702823594,0.493066497639417,0.69807371481065
CBX1,NA,NA,NA
PIGL,0.05755429102741,0.954103659756052,0.978105858450488
GALK1,0.199972324084834,0.841502226110545,0.921473126567453
PFN1,NA,NA,NA
SLC25A11,1.18954862799225,0.23422384739873,0.45409147214399
RASD1,-1.40318443323475,0.160561848343046,0.363500227873289
C1QBP,1.77674356269214,0.075610441349823,0.229703058302494
CPD,2.62528084799846,0.00865775223812663,0.057776624431345
GOSR1,2.46731644112492,0.0136129996513376,0.0773323293378026
CCDC47,-1.04735695529872,0.294934976621157,0.522464874809625
MED31,NA,NA,NA
DRG2,NA,NA,NA
AKAP10,-0.158757573024893,0.873859876603453,0.941142455556949
ALDH3A1,0.193209630060152,0.846794797137882,0.924374109950079
SYNGR2,-1.61722679540878,0.10582933434868,0.282756876439429
DDX5,NA,NA,NA
C17orf75,1.12048999894153,0.26250501206715,0.486538625225407
ASIC2,-1.07982674857066,0.280219337469251,0.507914437985188
CCL1,1.0552931178856,0.291291287677956,0.518838219677253
PEX12,-0.118515753702972,0.905659013415806,0.955140593683088
KRT32,1.74810785243003,0.0804453535287751,0.238685236979517
KAT2A,0.46099162705247,0.644804612286246,0.807724671355238
NAGLU,4.13862092701511,3.49399696154328e-05,0.0013222609322276
HSD17B1,1.26250475059075,0.206767217957409,0.421472936818974
ABI3,1.16231612323567,0.245107079736128,0.465718256903622
COL1A1,2.20572953565453,0.0274029426092549,0.122876527477679
MRPL27,0.65623691538946,0.511671700236348,0.712404352100521
LRRC59,-2.79451727776016,0.00519772632132696,0.0416843790366899
HDAC5,2.60800202381306,0.00910724159327284,0.0597633323420794
PPY,1.26638487997931,0.20537532149569,0.419824457494657
DUSP3,1.80266587875105,0.0714407039752543,0.222274749777757
CACNG1,-0.787255810005135,0.431132132445458,0.64932303564062
HLF,-3.09994989427421,0.0019355338245426,0.0214319750512865
EFNB3,0.119670329047434,0.904744305401258,0.954657252122998
RANGRF,-1.0400159109197,0.298332508605143,0.525674104109261
RCVRN,-2.33310888569273,0.0196424312222796,0.0984544127631392
MYH1,-2.06599698770524,0.0388287640179661,0.152232230268635
VTN,1.42549065531197,0.154015419424854,0.354986183613048
TNFAIP1,0.29082786742061,0.771182970993522,0.881980402709887
TMEM97,0.758145885454138,0.448363652815089,0.662673898897238
CD38,1.38949582340042,0.164682030081064,0.368994737942031
IBSP,2.69236039134775,0.00709482325938007,0.0509965857319781
LAP3,0.196742403666876,0.844029125229653,0.923030251351148
CXCL6,1.64675527955361,0.0996083567560872,0.272676289921952
JADE1,-1.5460474026154,0.122093120091744,0.308449965377222
AFM,3.55147211012807,0.000383082589787525,0.00689307134996875
AFP,5.06451149391077,4.09448934786649e-07,6.19258228740402e-05
PHOX2B,NA,NA,NA
GNRHR,1.22745226421005,0.219652652996314,0.436379460696929
CWH43,1.60875799254109,0.107669269566225,0.28578108637568
SULT1E1,3.88019635323452,0.000104372171850157,0.00287444019800515
LAMTOR3,NA,NA,NA
PF4V1,-0.540054149040916,0.589159689849238,0.769361203322882
NFKB1,0.121750088927483,0.90309694304438,0.954196502114648
IL2,0.369090143077666,0.712060535764474,0.84750861959994
FRG1,1.02783060544097,0.304029516914927,0.532751396583295
CD82,-0.454685659648733,0.649335399118794,0.80991191163339
SPI1,1.42721895837176,0.153516791550677,0.354365760166871
CTSC,0.635591476809408,0.525042726217254,0.721211860071259
ZPR1,-2.96321150657174,0.00304447296617338,0.0286813985106985
CRTAM,-2.77395896552055,0.00553786629259796,0.0434165252564106
JHY,1.41959302766489,0.155726196439405,0.357340884458924
DTX4,0.76850479220377,0.442187344702863,0.657617555365142
UNC93B1,-0.694950913073406,0.487086064352774,0.692017493355316
PUS3,2.30323758479783,0.0212654792188324,0.10389912600694
CCND1,-1.21049881593485,0.226087544842542,0.4446509678254
PRPF19,NA,NA,NA
TMEM109,-0.350378599817034,0.726054584626491,0.855349638751845
PANX1,-0.864763100811922,0.387168827640936,0.610385579915785
IL10RA,1.89932419204606,0.0575218639675368,0.194290258537114
GALNT18,-1.83185805641339,0.0669725709586461,0.214269478618119
BIRC2,0.43028452386349,0.666988683456551,0.820378337851977
PDHX,-0.216367645710709,0.828701183921874,0.913509251714187
SLC15A3,-0.24922912324238,0.80318355295158,0.899200007869626
DGAT2,-0.258576554834222,0.795961974687685,0.895457802973056
C11orf58,1.44987993600323,0.147092003315959,0.34559725841595
YBX3,-0.376368484730727,0.706642972038347,0.844187683367016
SART3,1.75059375938535,0.0800159110095271,0.237927477526252
RPLP0,0.677285461478596,0.498224853418339,0.70188894616844
SLC25A3,0.332358363502705,0.739618674358952,0.863012804092152
POLR3B,0.695399977895528,0.486804674399802,0.691813806724301
CD69,1.36901126228414,0.17099575449127,0.377960188194213
PRDM4,0.775639339201864,0.437961965908765,0.654635594569592
ASIC1,0.287388248878343,0.773815057913744,0.883411530398938
DAO,3.18849040553255,0.00143017755983304,0.0170543853824024
KCTD10,0.818974677187974,0.41280086141634,0.632242765262075
MLEC,2.47719564449342,0.0132419293181205,0.0757292896960011
MVK,-2.49278484021174,0.0126745624271015,0.0735799998318226
CSRNP2,1.8004534576215,0.0717890663396135,0.222935385287166
IL23A,-0.728870083880051,0.46608113605198,0.676557779980078
SYT10,0.707249086128539,0.47941169932409,0.685915437160835
CYP27B1,2.70092728753032,0.00691464537638456,0.0499882319830262
MYF6,1.6314432885533,0.102796817068009,0.277301618786516
MYF5,0.736460892383518,0.461450258971165,0.672953888483116
GLI1,2.46166137283615,0.0138295168721175,0.0780024175566506
PPM1H,-1.19724180089259,0.231212321408654,0.450822053555749
LTA4H,-2.78227539985328,0.00539792131296712,0.0427202856753087
ELK3,2.42813540236231,0.0151766760304068,0.0833497726330267
ITFG2,-0.18286518525565,0.854903800371884,0.93006466381216
PARP11,0.455721626327849,0.6485901685246,0.809499532213182
ARPC3,NA,NA,NA
FGF6,-0.100251246742129,0.920144861885113,0.962463175528369
MYL2,1.38631784113881,0.165649871368991,0.369969146845571
RAD51AP1,2.55711067665887,0.0105545630468312,0.0653392196522032
CREBL2,0.554917438122349,0.578951133696305,0.761919149080285
GPRC5D,0.50772387329897,0.611647003706775,0.784845930547332
LTBR,1.16617239285251,0.243544752047771,0.464367729996677
OGFOD2,0.938704953753138,0.347882249361187,0.575362595585091
OAS3,0.0998638125903904,0.920452446060197,0.962506497316216
ART4,3.57847899526125,0.000345599637494584,0.00640786898767702
ARHGDIB,1.05531798493456,0.291279918371185,0.518838219677253
RERGL,3.7475225968263,0.000178589752361498,0.00412512151499207
VDR,2.37379765779262,0.0176061957924322,0.0916070471040841
FZD10,-2.31873136163158,0.0204096069270311,0.100953703737423
IL26,0.315127954280053,0.752664504561748,0.87008262994548
IFNG,2.66706149011277,0.00765176706605594,0.0536909105796935
NUP107,1.49437404668572,0.135077881138548,0.328242743807426
CNOT2,NA,NA,NA
KRR1,0.612432622343429,0.540251563707342,0.732066401724592
MRPL51,2.0089159598167,0.0445460470630334,0.165727076895841
ACRBP,-0.671995013991283,0.501586870514936,0.704301220649276
GNB3,-1.30896087921951,0.190547602722478,0.401860350930982
CHPT1,1.09242814318178,0.274644958513717,0.501072099147144
USP5,-0.688251369132533,0.49129450025112,0.696220469350305
