,Herbivore.Insectivore.Rho,Herbivore.Insectivore.P,Herbivore.Insectivore.p.adj,Herbivore.Omnivore.Rho,Herbivore.Omnivore.P,Herbivore.Omnivore.p.adj,Insectivore.Omnivore.Rho,Insectivore.Omnivore.P,Insectivore.Omnivore.p.adj,Herbivore.Vertivore.Rho,Herbivore.Vertivore.P,Herbivore.Vertivore.p.adj,Insectivore.Vertivore.Rho,Insectivore.Vertivore.P,Insectivore.Vertivore.p.adj,Omnivore.Vertivore.Rho,Omnivore.Vertivore.P,Omnivore.Vertivore.p.adj,Carnivore.Herbivore.Rho,Carnivore.Herbivore.P,Carnivore.Herbivore.p.adj,Carnivore.Omnivore.Rho,Carnivore.Omnivore.P,Carnivore.Omnivore.p.adj
CREB3L3,3.30132190775781,0.0057738243027456,0.0773570474364331,1.77233200987296,0.458036764012162,1,-1.36892618353296,1,1,1.15041540679214,1,1,-1.34170316996305,1,1,-0.223979621565955,1,1,-3.02198082680294,0.00753379361792697,0.0670920428832623,-0.899555601828046,1,1
HDAC7,-0.432118223435459,1,1,-1.38798216762381,0.990854851513885,1,-0.800173733207698,1,1,-0.554873463421085,1,1,-0.204320532935473,1,1,0.41895753113754,1,1,0.589583859320592,1,1,-0.789566310676205,1,1
MRPS35,3.17474917526773,0.00899796425785201,0.105507716490376,-0.522089094007867,1,1,-3.48052955884096,0.00300254161460391,0.0796144309656299,2.03182963288151,0.253025437048682,1,-0.393251588974109,1,1,2.33366775292381,0.117678755229967,1,-3.35621639379127,0.00237050149717692,0.0300256949205646,-3.66436893900991,0.000743847491130891,0.0284549699810749
APPBP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA11,-0.655890922628973,1,1,-0.0184443652567433,1,1,0.592258044132626,1,1,-1.69321298652314,0.542489601286367,1,-1.08506035828563,1,1,-1.59676720734328,0.661905649388676,1,1.30636944469702,0.57428085455592,1,1.17204528999918,0.723536620042195,1
ISOC2,1.32080074239922,1,1,0.791112321889128,1,1,-0.560404425159859,1,1,1.66238320065233,0.578615790530462,1,0.598094257927339,1,1,1.06637731217275,1,1,-1.80877349076188,0.211458600841914,0.634125900692956,-0.909351537290293,1,1
CD22,1.87120070779632,0.367903600275386,1,-0.0832200846140892,1,1,-1.82254701399744,0.410232161799347,1,3.06114639402729,0.0132294756051238,0.22025042571495,1.4905784946226,0.816433163512433,1,2.99669212272335,0.0163755719620667,0.464332224189886,-2.89030473842782,0.0115460562420618,0.0893749148548404,-2.73963605605531,0.0184521754059072,0.195500605814152
GSC2,-0.0533556425651683,1,1,-0.0609715148421656,1,1,-0.00242834630624971,1,1,0.818153598658804,1,1,0.805423978823392,1,1,0.834743514739476,1,1,-0.300702982223384,1,1,-0.339741115976758,1,1
KCNQ1,-2.44319192503327,0.0873479580075651,0.483538422569823,-0.631260500898048,1,1,1.80904911558209,0.422660239567612,1,-1.04822785854534,1,1,0.986255144126786,1,1,-0.548770087142061,1,1,2.27524613503926,0.0686735061455448,0.300015532587065,1.51758421829772,0.387357743423303,1
TRIB2,-1.84963849169379,0.386194026711922,1,-1.1791961564965,1,1,0.616511094044377,1,1,-1.02198160550931,1,1,0.231105301686824,1,1,-0.208280086705409,1,1,1.9092689422658,0.168682219910128,0.54595807783412,0.571686506162813,1,1
OTUD5,-1.51869256910193,0.773039387559758,1,-0.694857578412687,1,1,0.776166394289661,1,1,-0.417436906882157,1,1,0.634982197135805,1,1,0.0687674784548947,1,1,1.38003611984105,0.502726571795704,1,0.582249659725471,1,1
GPKOW,1.98364919359703,0.283769766470407,1,0.278966617337728,1,1,-1.63600849177728,0.611026861038757,1,0.424080186910359,1,1,-1.08550318477462,1,1,0.21130698736701,1,1,-1.66572332637348,0.28730560116399,0.767942152966868,-1.27983447779264,0.601810066156433,1
AQR,-1.72792537261714,0.50400962847943,1,-0.375881370023395,1,1,1.32950137798932,1,1,0.815274903768942,1,1,1.99489748599169,0.276324370683808,1,1.04880993326825,1,1,0.90671327960351,1,1,0.497108395210501,1,1
LMCD1,-0.173372841108331,1,1,-0.393479777591615,1,1,-0.178415849615113,1,1,0.194539496443862,1,1,0.29915618500793,1,1,0.443977400817893,1,1,0.0471848547535748,1,1,-0.329836076879677,1,1
PSMC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNDC8,-0.860766842132854,1,1,0.380232118720818,1,1,1.16108677620734,1,1,1.24484266150845,1,1,1.80038484168144,0.430799355876768,1,0.938473902188604,1,1,0.0472716709729748,1,1,0.419931216274211,1,1
ACAP1,-1.21151775225369,1,1,-0.745847457593671,1,1,0.51118427463729,1,1,-3.52642748942466,0.00252723891961049,0.0832026859511618,-2.33612711601448,0.116907704697455,1,-2.88350413481242,0.0235966490369376,0.542386430051005,2.65026302562917,0.0241287384547689,0.149942874683207,1.76431478948831,0.233036986034746,0.839959306907908
DERL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOX3,2.07953954700045,0.22540672103773,0.897851424808753,0.685917358233458,1,1,-1.37873934276356,1,1,0.708283793842411,1,1,-0.815060225509714,1,1,0.22546770447357,1,1,-1.91975664835429,0.16466593528761,0.537645049271683,-1.1376077139246,0.765852972341918,1
ANO8,2.91596800481943,0.0212752116806248,0.188809750308518,3.58741854322529,0.00200380809282878,0.139260087547279,0.416091099954309,1,1,3.47499534308511,0.0030651733177168,0.093349234650578,1.15759994151505,1,1,0.868850709926898,1,1,-3.84559413320006,0.000360782051881994,0.00786949389670969,-0.0790271952005763,1,1
ICAM3,2.90498477686159,0.022036257764638,0.192422170497872,2.20086978941894,0.1664714591347,1,-0.763480183610133,1,1,0.950583230349247,1,1,-1.39649084867115,0.975400406860804,1,-0.777184068819852,1,1,-2.54858740551104,0.0324480537739674,0.184750044393663,-0.131383442539883,1,1
CTTNBP2,0.416900043153546,1,1,-1.08642501969982,1,1,-1.33055819099233,1,1,0.980852504497127,1,1,0.606778342550384,1,1,1.69008588396833,0.546069150389821,1,-0.785481664547483,1,1,-1.77668272417372,0.226861368839052,0.824728830127644
ACTL6B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIF22,0.152015265068908,1,1,-1.34514187242084,1,1,-1.32100284129501,1,1,0.96655171216072,1,1,0.80882340997878,1,1,1.78857272486336,0.442101922393511,1,-0.538625169935535,1,1,-1.77779306225211,0.226313545092173,0.824351302797682
PRSS22,0.797089547434745,1,1,0.859763902306383,1,1,-0.0412340702038814,1,1,0.015868371864988,1,1,-0.596132557808874,1,1,-0.605288162691768,1,1,-0.569535111807817,1,1,0.288638831794311,1,1
YTHDC2,-1.7110290255162,0.522454528709936,1,1.74209891736197,0.488946822090083,1,3.09406533840865,0.0118460400251968,0.185060765527297,-0.0726427791912501,1,1,1.15985934144834,1,1,-1.2844045324508,1,1,1.32603224779744,0.554487048100548,1,2.87330623225561,0.0121860050585659,0.15145463429932
TMEM161A,1.83489973326726,0.39912328328475,1,1.73795723091928,0.493310100809608,1,-0.259381766972885,1,1,0.758913656699352,1,1,-0.609063499582453,1,1,-0.436386092958771,1,1,-1.75204525726426,0.239298078531731,0.685864692327863,0.00966890561629693,1,1
FOXJ2,2.85840716762321,0.0255464201870499,0.213050145340767,0.735803300267333,1,1,-1.99696121424467,0.274976379005229,1,0.0387007086265105,1,1,-1.91655143041295,0.331769660578611,1,-0.453868278955702,1,1,-2.25720050454721,0.0719866467431018,0.310480650612953,-1.35001075036446,0.531037603624143,1
GOLGA5,1.26366461629125,1,1,-0.145719591393085,1,1,-1.32545028732952,1,1,-1.47099289235362,0.847758234366925,1,-2.27338550917654,0.138017751690136,1,-1.32477341137868,1,1,-0.281212604054442,1,1,-0.4045518435991,1,1
PPP2R5B,-1.54945580532489,0.72763312571447,1,-1.14142933556267,1,1,0.357288798068665,1,1,-0.889357612977909,1,1,0.157015573431697,1,1,-0.0993880150189229,1,1,1.61592599414215,0.318330944193392,0.822347184375659,0.322647624207985,1,1
PYGM,-2.28196724079797,0.134947646434025,0.644260721055789,0.389767466235728,1,1,2.51652883059888,0.0711103219601627,0.547168402544831,-1.45603734896915,0.872293770718516,1,0.240349884742284,1,1,-1.67697286332882,0.561286730730222,1,2.42747193277864,0.045613389769618,0.230718890113765,2.66561935875257,0.0230539941215378,0.222141519020357
BCL3,1.24554025908553,1,1,-0.863021641770119,1,1,-1.9427050775445,0.312310814387962,1,0.490184004032986,1,1,-0.400158919988287,1,1,1.05963225827956,1,1,-1.18750672726596,0.705083413908295,1,-1.9422188084335,0.156331851267166,0.667001329165575
PRLH,-0.731874246382773,1,1,1.58378681297891,0.679453447166948,1,2.06957857415637,0.230950957256954,1,-1.19131822279456,1,1,-0.573254664893071,1,1,-2.24988149036882,0.146738815332037,1,1.12197780841936,0.785615626574025,1,2.57753522101535,0.0298523219999918,0.260287143038828
FSTL3,-0.0539726330385836,1,1,-0.550745354416318,1,1,-0.417898520928352,1,1,0.196281208417621,1,1,0.217398591773694,1,1,0.543166125818797,1,1,-0.0489335686676848,1,1,-0.557833429340719,1,1
EPHA8,0.273373178119737,1,1,1.3195479477408,1,1,0.904944633238543,1,1,0.262797031975831,1,1,0.041695094692646,1,1,-0.690997509100291,1,1,-0.329808229555709,1,1,0.986800842820646,0.971220844447122,1
TRIP13,-0.477642815386157,1,1,1.34022003203003,1,1,1.63792923661427,0.6086187373537,1,-1.02644155736775,1,1,-0.617036751623102,1,1,-1.92290656666489,0.326950709594784,1,0.841449485027151,1,1,2.09833998835056,0.107625367331761,0.543301133165141
VASH1,-0.924236848801724,1,1,0.0173129223130261,1,1,0.885754917895567,1,1,0.661650395516056,1,1,1.25790014323053,1,1,0.62931691410821,1,1,0.444169850890404,1,1,0.430304187946245,1,1
KRT14,-1.8011803516084,0.430046749371291,1,-1.57546345350368,0.690897047012595,1,0.267630441582466,1,1,0.366526878178341,1,1,1.63753210091118,0.609116023346883,1,1.45912349312344,0.867186727112372,1,1.18730565116518,0.705321239513754,1,-0.458459333267574,1,1
KRT20,-4.18935821656873,0.000167846701995385,0.00690082284955791,-2.07545180511754,0.227668086898686,1,2.40007459271642,0.0983503872632025,0.671252418899526,-4.25014126161625,0.000128181443835503,0.0188250786370199,-0.97346861083902,1,1,-2.87984280574947,0.0238724095255445,0.544663160659275,5.16943282605177,7.04416540332751e-07,7.716130582914e-05,3.17144064571735,0.00455054586013143,0.0846968957463338
HSD17B10,1.25600765362571,1,1,-0.856507919107115,1,1,-1.91374586886033,0.333915810563859,1,0.448132087507213,1,1,-0.4260433061755,1,1,0.985091574763048,1,1,-1.18847639847077,0.70393731863958,1,-1.90285348323154,0.171178998482855,0.700780536190375
FGF4,0.343480091632424,1,1,0.15955964042275,1,1,-0.196338980952939,1,1,0.113432365120384,1,1,-0.110872516046199,1,1,0.0196971668918241,1,1,-0.327510915484782,1,1,-0.165537332821064,1,1
ST6GAL1,1.71921573796052,0.513450577062242,1,2.10422290563703,0.212154044171672,1,0.173218983378658,1,1,1.33312967169994,1,1,0.0314154073098762,1,1,-0.101015373633129,1,1,-1.94521546180263,0.155247155067854,0.517852887849861,0.176861744937256,1,1
TIMM21,0.72698644612798,1,1,-0.981863936942529,1,1,-1.52745556513798,0.75988661086296,1,-2.17124857533781,0.179474323633298,0.976156809709977,-2.51982894399607,0.0704471262099742,0.976379204611464,-1.41368503439995,0.944726408290489,1,0.552549119902928,1,1,-0.42206946731633,1,1
BPIFB2,1.95647006355292,0.302458833866016,1,0.233752092796194,1,1,-1.64180874278411,0.603777879759557,1,-1.25995960240501,1,1,-2.45437747664364,0.0846772494371393,1,-1.36421069125752,1,1,-0.983824937382043,0.975604787331519,1,-0.696149556714741,1,1
REXO1,-0.749646878927598,1,1,2.05757308363952,0.237786795973472,1,2.46430942585492,0.0823665263175422,0.598671695584046,-0.618854971990515,1,1,-0.00558863178545505,1,1,-2.0771764551826,0.226711656718166,1,0.860536742560154,1,1,2.75272081575321,0.017730682136187,0.189704592778248
MKRN2,3.21182493508311,0.00791368329109823,0.0973008804780188,4.37310036569162,7.34966243151623e-05,0.0262381915066667,0.786192625899686,1,1,2.55095627756329,0.064456681088888,0.547505289358558,0.15550302836654,1,1,-0.440069365429515,1,1,-3.66157499226678,0.000752008384486128,0.0132056835683983,0.793077821464239,1,1
GPATCH1,0.616910486911223,1,1,-0.628251913463567,1,1,-1.15845641460361,1,1,0.646595291251663,1,1,0.152213172909013,1,1,1.08183632077198,1,1,-0.76537836763169,1,1,-1.35497618639592,0.526275432839002,1
KEAP1,2.50049968273448,0.0744109464646352,0.433861604209388,1.84124917482103,0.393510312519925,1,-0.773878826500113,1,1,2.79384685985066,0.0312510826214945,0.358530789070689,0.88342179043565,1,1,1.51012836602585,0.786064036317082,1,-3.26897557299816,0.00323812858031802,0.0372923658361133,-1.26306548478305,0.619696940367588,1
P2RY10,-0.488491143252599,1,1,1.37844797442688,1,1,1.64650554163295,0.597958320625662,1,2.61566870061281,0.0534317503941005,0.493700289919503,2.76422050193934,0.0342353798979372,0.723861600434619,1.65272931203353,0.590315796252224,1,-0.814754684762084,1,1,0.537908543643363,1,1
TNS1,-1.15111882778386,1,1,-2.05580878339724,0.238805706439636,1,-0.688069775637954,1,1,-1.26170004822111,1,1,-0.357311228588999,1,1,0.162862334045415,1,1,1.47230729070312,0.422813746225305,0.983383995463248,-0.592113662599462,1,1
NGFR,-0.0158879003348186,1,1,-0.519622679221143,1,1,-0.443463447889954,1,1,-0.274334556633965,1,1,-0.245592801263481,1,1,0.0886581269839394,1,1,0.138174237584211,1,1,-0.375337044926928,1,1
NTN1,-1.08986056174969,1,1,-1.31157296736083,1,1,-0.119834597035704,1,1,-0.719081515420582,1,1,0.146585377726368,1,1,0.251029448537847,1,1,1.15686794533441,0.741978950276568,1,-0.20621759129963,1,1
ISOC1,0.604917266117299,1,1,-0.627604667104451,1,1,-1.07921914641291,1,1,1.27674092869663,1,1,0.745264637086959,1,1,1.62442952951219,0.625705014347649,1,-1.08083931186458,0.839305794355814,1,-1.55317884278473,0.361141243163183,1
MNT,-0.975107778816063,1,1,0.782883453181509,1,1,1.61870139757731,0.633069156233949,1,0.639625333816535,1,1,1.28830143494846,1,1,0.0885390879319592,1,1,0.456534893337064,1,1,1.19022982002195,0.701868227120916,1
AP3M2,1.39033383486116,0.986565168271556,1,0.172415636659643,1,1,-1.11968943466644,1,1,2.16729953174946,0.181272133143241,0.982407166016324,1.01745996838213,1,1,1.93461473520729,0.318225542729489,1,-2.10982864623518,0.104619354216473,0.399606038119872,-1.71433006036773,0.2594043760643,0.88916730747344
LAPTM4A,-0.993058456943508,1,1,0.425710288138444,1,1,1.27717050299878,1,1,-0.532306915316914,1,1,0.210575860395777,1,1,-0.804682632121139,1,1,1.00233572938656,0.948544415102971,1,1.29942465699253,0.581394703095781,1
PTPN18,0.370765016603469,1,1,2.05435389263648,0.239648713089423,1,1.28755367026399,1,1,-0.429179745142318,1,1,-0.642734004889164,1,1,-1.7356486938538,0.4957558226686,1,-0.0568684022995621,1,1,1.79584326489229,0.217558343085246,0.806900310224816
STK10,1.08967296000524,1,1,0.771884635952662,1,1,-0.355897556524767,1,1,0.62917400688838,1,1,-0.202527839773059,1,1,0.0722892352701765,1,1,-1.12164395753677,0.78604156105871,1,-0.297576393255523,1,1
TBX21,1.91683046977185,0.331556835868563,1,2.26364897448514,0.141574278767939,1,0.122518275253806,1,1,1.11851957275631,1,1,-0.30389783241074,1,1,-0.413248998742642,1,1,-1.99910871646971,0.136789776697315,0.476858629027701,0.280320999904849,1,1
MRPS34,-0.30309453990592,1,1,0.468082430523723,1,1,0.688164528349192,1,1,-0.9459927844278,1,1,-0.665814836537952,1,1,-1.2250271089909,1,1,0.674449333860703,1,1,1.07702127167257,0.84441228803721,1
MAP2K5,-0.106207803984395,1,1,0.237976351050947,1,1,0.306105232470414,1,1,-0.126728761650209,1,1,-0.0439458280599963,1,1,-0.283464504226201,1,1,0.140233848003088,1,1,0.353480472168877,1,1
TIGAR,1.87903183177287,0.361440881577572,1,2.840131628702,0.0270569532616379,0.532625284631114,0.680225487095041,1,1,3.90852514549162,0.000557167700367488,0.0389965237932646,2.30289281643779,0.127709246648928,1,1.87205503231969,0.36719394176981,1,-3.27262340258672,0.00319663041135647,0.036982013562768,-0.331114748454917,1,1
FGF20,1.08841364536626,1,1,0.0515540865268954,1,1,-0.953986305754139,1,1,2.02042681454896,0.260034806147873,1,1.10116130699127,1,1,1.88654287976818,0.355331014684294,1,-1.80333226572554,0.214008144671398,0.63925328676124,-1.56941914726635,0.349650916263456,1
MTMR7,-0.464341945390449,1,1,1.7380760688278,0.493184466217442,1,1.92661203021234,0.324167989639875,1,0.499812821777729,1,1,0.792154693207718,1,1,-0.71320277507406,1,1,0.107949674145369,1,1,1.75696235581576,0.236772677543433,0.848203297787945
CPB2,-0.983774561095704,1,1,-1.51443202473718,0.779497812280956,1,-0.385585695391393,1,1,-0.86197082415931,1,1,-0.0860261604998574,1,1,0.217966991177721,1,1,1.15295860459862,0.74678212722032,1,-0.386759552444155,1,1
FAM107B,4.11682404083519,0.00023047746942071,0.00856021538609437,2.73113130863412,0.0378703910759234,0.611876170037744,-1.46573307579774,0.856326117332544,1,2.35027537844063,0.112557158728955,0.756737132459651,-0.617686838679686,1,1,0.4667748180092,1,1,-4.27049958699702,5.85106746737136e-05,0.00213116033949112,-1.32946235429196,0.551086433531216,1
CDK13,0.356432404938132,1,1,-0.898401133914397,1,1,-1.11680045875595,1,1,-1.09814563008824,1,1,-1.27274791844379,1,1,-0.431932952736068,1,1,0.240955802746753,1,1,-0.646088469975767,1,1
TSPAN32,0.120912651354817,1,1,-1.10903675199967,1,1,-1.04486228016178,1,1,-1.54501080399642,0.734061900557386,1,-1.48333918837436,0.827905892682158,1,-0.705059546155496,1,1,0.735400432662574,1,1,-0.363157664541866,1,1
TRAM2,2.34890827588199,0.112971266580141,0.57161658156574,-1.57104888747844,0.697027761868474,1,-3.5580860652014,0.00224140152653604,0.0662410315220943,0.858374437376265,1,1,-0.818271556751113,1,1,1.84220158739343,0.392674010067747,1,-2.21847596843495,0.079567189111861,0.33044019038414,-3.55028523352773,0.00115444191616301,0.0372380893508091
CLDN18,0.942638416800416,1,1,3.80078835291983,0.000865418773670817,0.094083383823356,2.51458474375252,0.0715035948074782,0.548927456545295,1.87469445024914,0.365008624993037,1,1.09324872871444,1,1,-0.845706669948062,1,1,-1.58292216167541,0.34031762049701,0.857443583169687,2.26621581553625,0.0703145183117208,0.425944352911862
NDUFB4,3.49436281855243,0.00285116849946244,0.0476945798593406,0.658609292876313,1,1,-2.69049637080402,0.0428074866316333,0.404174904797431,3.10855079105602,0.0112804396576811,0.199719067039919,0.603866554215213,1,1,2.58386771365627,0.0586195555736142,0.820673778030598,-4.13982668725279,0.000104270492855502,0.00322666311732728,-3.18914488070671,0.00428083025529001,0.081165181365866
HEATR6,3.17409049023487,0.00901840935522607,0.105629498151107,-0.315178462033827,1,1,-3.31081852433859,0.0055814109072646,0.115263329726686,0.361470058628533,1,1,-2.02731431576377,0.255781670311455,1,0.571908557825429,1,1,-2.50496554893884,0.0367389963282194,0.20091638616995,-2.67460084507488,0.0224454811545173,0.218956397974076
ERLEC1,1.41528132421558,0.94191617089588,1,1.29707737507221,1,1,-0.215598544140111,1,1,3.12974532444666,0.0104974748455911,0.190405926341127,2.03293915452005,0.25235202367907,1,2.25515573668618,0.144741330955294,1,-2.48161368109863,0.039236695250053,0.209753751819543,-1.08880197807707,0.82872365744586,1
TMEM131,-1.02822926054858,1,1,0.257280645153326,1,1,1.18044877743786,1,1,1.71934906822972,0.513304981682253,1,2.30919182140251,0.125597635264339,1,1.47082883436683,0.848024474505263,1,-0.0997634050013644,1,1,0.151297117020138,1,1
TMEM38A,1.55231266910487,0.723524567865667,1,2.33112088878865,0.118481916728822,1,0.547735378270829,1,1,1.63504919791143,0.612232407619481,1,0.418050384126273,1,1,0.00632569095080052,1,1,-1.96271053160557,0.14903945608701,0.503243672416218,0.408236551837071,1,1
ACTR6,-1.8408613267316,0.39385129791758,1,-0.741958908532959,1,1,1.04599616810257,1,1,1.19942463480244,1,1,2.32612193378289,0.120072280496215,1,1.62094601587917,0.630175301236732,1,0.968372649854069,0.998574880919922,1,0.175013506380056,1,1
FAP,-1.36960278251317,1,1,-1.99263599595661,0.277807923474665,1,-0.431766070845249,1,1,-1.13881926159807,1,1,-0.121619894610667,1,1,0.195580127506848,1,1,1.57287998015601,0.347239834592878,0.86895570047281,-0.419123260963081,1,1
DMRT3,-1.00251352914805,1,1,0.34599285710714,1,1,1.24126634012649,1,1,-2.64526168984599,0.0489766571021015,0.468304118586509,-1.7348640192248,0.496589361261408,1,-2.78581101534363,0.0320363945444714,0.615213942243589,2.02139698939543,0.12971605833889,0.459178560383538,2.20764037015124,0.0818080578589242,0.466140599140015
GAL3ST2,0.0829230258515442,1,1,1.65763154225218,0.584351154570961,1,1.26749013996168,1,1,-1.51817243386213,0.773825608898962,1,-1.42039471639494,0.932956800942096,1,-2.63802362287615,0.0500344635573706,0.759190231020485,0.744240187786797,1,1,2.27957691702073,0.0678983798491099,0.418354040146782
UHRF1BP1,3.55619712296889,0.00225757081994437,0.0408563946249147,0.808244803389215,1,1,-2.68718478798138,0.0432342461564217,0.406980323295911,2.45748815671565,0.0839474543449232,0.646119532764944,-0.32759754418904,1,1,1.81786781814217,0.414506028540473,1,-3.84010963163506,0.000368938137842339,0.00799016095113744,-2.83331873151143,0.0138202281363476,0.162984487510373
OSTM1,0.174790978823219,1,1,2.1474697962982,0.190535395513476,1,1.62204603379844,0.628760951338898,1,0.390631099273916,1,1,0.229768545404764,1,1,-1.06437477533872,1,1,-0.325986328678216,1,1,1.69686285422916,0.269167776597405,0.908061023420227
